target_transcript_id,partner_transcript_id,or_threshold_target,or_threshold_partner,and_threshold
ENST00000357392.4,ENST00000347624.3,1.5013,2.0289,0.13425779110329517
ENST00000357392.4,ENST00000333039.2,1.5013,7.2566,0.1711448156744211
ENST00000357392.4,ENST00000231423.7,1.5013,-3.0469,0.49002839703626333
ENST00000357392.4,ENST00000344956.8,1.5013,2.8482,0.4308831077612988
ENST00000357392.4,ENST00000311161.11,1.5013,1.9111,-0.06505206123314945
ENST00000357392.4,ENST00000338663.11,1.5013,7.5872,0.49002839703626333
ENST00000357392.4,ENST00000305366.7,1.5013,8.9156,0.49002839703626333
ENST00000357392.4,ENST00000377507.7,1.5013,-1.3183,-3.5774762550881958
ENST00000359156.8,ENST00000355354.11,5.7214,5.9301,0.6931034946055973
ENST00000359156.8,ENST00000264012.8,5.7214,-0.1828,-0.37971758320009674
ENST00000359156.8,ENST00000221992.10,5.7214,3.8085,0.523919536626017
ENST00000359156.8,ENST00000199764.6,5.7214,8.5331,0.7351838665036478
ENST00000359156.8,ENST00000295854.10,5.7214,-0.3022,-0.1200969677701387
ENST00000359156.8,ENST00000292174.4,5.7214,3.4384,0.6082844052721386
ENST00000359156.8,ENST00000260795.6,5.7214,6.7372,0.379583276958463
ENST00000359156.8,ENST00000264832.7,5.7214,9.228,0.6965595737965204
ENST00000359156.8,ENST00000261023.7,5.7214,5.2235,0.6689865509411654
ENST00000359156.8,ENST00000361699.8,5.7214,-9.9658,-5.235788588841022
ENST00000359156.8,ENST00000347624.3,5.7214,2.0289,0.3185631504598264
ENST00000359156.8,ENST00000333039.2,5.7214,7.2566,0.33312462891995465
ENST00000359156.8,ENST00000231423.7,5.7214,-3.0469,0.7687057464160476
ENST00000359156.8,ENST00000344956.8,5.7214,2.8482,0.6507820731015478
ENST00000359156.8,ENST00000311161.11,5.7214,1.9111,0.2579509906152242
ENST00000359156.8,ENST00000338663.11,5.7214,7.5872,0.7493212458779525
ENST00000359156.8,ENST00000305366.7,5.7214,8.9156,0.6843952557639187
ENST00000359156.8,ENST00000377507.7,5.7214,-1.3183,-3.5774762550881958
ENST00000369477.1,ENST00000355354.11,0.03,5.9301,0.014119640419823977
ENST00000369477.1,ENST00000264012.8,0.03,-0.1828,-1.3961273126371903
ENST00000369477.1,ENST00000221992.10,0.03,3.8085,-0.1592224784675484
ENST00000369477.1,ENST00000199764.6,0.03,8.5331,0.014119640419823977
ENST00000369477.1,ENST00000295854.10,0.03,-0.3022,-1.012558121050749
ENST00000369477.1,ENST00000292174.4,0.03,3.4384,-0.07836400433002308
ENST00000369477.1,ENST00000260795.6,0.03,6.7372,-0.04824786902990123
ENST00000369477.1,ENST00000264832.7,0.03,9.228,0.014119640419823977
ENST00000369477.1,ENST00000261023.7,0.03,5.2235,0.014119640419823977
ENST00000369477.1,ENST00000361699.8,0.03,-9.9658,-5.235788588841022
ENST00000369477.1,ENST00000347624.3,0.03,2.0289,-0.2632686597284285
ENST00000369477.1,ENST00000333039.2,0.03,7.2566,-0.07171155610730286
ENST00000369477.1,ENST00000231423.7,0.03,-3.0469,0.014119640419823977
ENST00000369477.1,ENST00000344956.8,0.03,2.8482,-0.11683820947132398
ENST00000369477.1,ENST00000311161.11,0.03,1.9111,-0.6888686131386861
ENST00000369477.1,ENST00000338663.11,0.03,7.5872,0.014119640419823977
ENST00000369477.1,ENST00000305366.7,0.03,8.9156,0.014119640419823977
ENST00000369477.1,ENST00000377507.7,0.03,-1.3183,-4.6904504165293925
ENST00000301573.13,ENST00000355354.11,1.8323,5.9301,0.546428002951944
ENST00000301573.13,ENST00000264012.8,1.8323,-0.1828,-0.7373784885544058
ENST00000301573.13,ENST00000221992.10,1.8323,3.8085,0.3730758198680562
ENST00000301573.13,ENST00000199764.6,1.8323,8.5331,0.5655097683016221
ENST00000301573.13,ENST00000295854.10,1.8323,-0.3022,-0.21189842228669079
ENST00000301573.13,ENST00000292174.4,1.8323,3.4384,0.4831404486355194
ENST00000301573.13,ENST00000260795.6,1.8323,6.7372,0.29232850764443247
ENST00000301573.13,ENST00000264832.7,1.8323,9.228,0.5735092583739682
ENST00000301573.13,ENST00000261023.7,1.8323,5.2235,0.5291774229531185
ENST00000301573.13,ENST00000361699.8,1.8323,-9.9658,-5.235788588841022
ENST00000301573.13,ENST00000347624.3,1.8323,2.0289,0.17441692853230314
ENST00000301573.13,ENST00000333039.2,1.8323,7.2566,0.18740216980622873
ENST00000301573.13,ENST00000231423.7,1.8323,-3.0469,0.583962775281257
ENST00000301573.13,ENST00000344956.8,1.8323,2.8482,0.45173216049972903
ENST00000301573.13,ENST00000311161.11,1.8323,1.9111,0.11744271281511934
ENST00000301573.13,ENST00000338663.11,1.8323,7.5872,0.583962775281257
ENST00000301573.13,ENST00000305366.7,1.8323,8.9156,0.583962775281257
ENST00000301573.13,ENST00000377507.7,1.8323,-1.3183,-3.5774762550881958
ENST00000372276.7,ENST00000355354.11,3.4765,5.9301,0.5606344942022401
ENST00000372276.7,ENST00000264012.8,3.4765,-0.1828,-0.14330511132016305
ENST00000372276.7,ENST00000221992.10,3.4765,3.8085,0.4123005330120959
ENST00000372276.7,ENST00000199764.6,3.4765,8.5331,0.6510676965015902
ENST00000372276.7,ENST00000295854.10,3.4765,-0.3022,-0.1200969677701387
ENST00000372276.7,ENST00000292174.4,3.4765,3.4384,0.6431266420401794
ENST00000372276.7,ENST00000260795.6,3.4765,6.7372,0.331375997835205
ENST00000372276.7,ENST00000264832.7,3.4765,9.228,0.6828714220808724
ENST00000372276.7,ENST00000261023.7,3.4765,5.2235,0.6313493738567608
ENST00000372276.7,ENST00000361699.8,3.4765,-9.9658,-5.235788588841022
ENST00000372276.7,ENST00000347624.3,3.4765,2.0289,0.4007862038994134
ENST00000372276.7,ENST00000333039.2,3.4765,7.2566,0.20671452474766558
ENST00000372276.7,ENST00000231423.7,3.4765,-3.0469,0.6867431799774807
ENST00000372276.7,ENST00000344956.8,3.4765,2.8482,0.5141961801334521
ENST00000372276.7,ENST00000311161.11,3.4765,1.9111,0.10903284671532847
ENST00000372276.7,ENST00000338663.11,3.4765,7.5872,0.6717697489283528
ENST00000372276.7,ENST00000305366.7,3.4765,8.9156,0.6828714220808724
ENST00000372276.7,ENST00000377507.7,3.4765,-1.3183,-3.5774762550881958
ENST00000263398.10,ENST00000355354.11,6.9255,5.9301,0.7646548106559393
ENST00000263398.10,ENST00000264012.8,6.9255,-0.1828,-0.14330511132016305
ENST00000263398.10,ENST00000221992.10,6.9255,3.8085,0.6284757174210795
ENST00000263398.10,ENST00000199764.6,6.9255,8.5331,0.833742661640903
ENST00000263398.10,ENST00000295854.10,6.9255,-0.3022,-0.1200969677701387
ENST00000263398.10,ENST00000292174.4,6.9255,3.4384,0.7564175834643044
ENST00000263398.10,ENST00000260795.6,6.9255,6.7372,0.5708158571235286
ENST00000263398.10,ENST00000264832.7,6.9255,9.228,0.8145976604719228
ENST00000263398.10,ENST00000261023.7,6.9255,5.2235,0.7288320353029248
ENST00000263398.10,ENST00000361699.8,6.9255,-9.9658,-5.235788588841022
ENST00000263398.10,ENST00000347624.3,6.9255,2.0289,0.584916539337504
ENST00000263398.10,ENST00000333039.2,6.9255,7.2566,0.5100668496604983
ENST00000263398.10,ENST00000231423.7,6.9255,-3.0469,0.9095625221628295
ENST00000263398.10,ENST00000344956.8,6.9255,2.8482,0.7301780263122348
ENST00000263398.10,ENST00000311161.11,6.9255,1.9111,0.41294440577349917
ENST00000263398.10,ENST00000338663.11,6.9255,7.5872,0.8234985093445055
ENST00000263398.10,ENST00000305366.7,6.9255,8.9156,0.7815135243547785
ENST00000263398.10,ENST00000377507.7,6.9255,-1.3183,-3.5774762550881958
ENST00000355354.11,ENST00000368045.3,5.9301,1.5709,0.39091279128930495
ENST00000355354.11,ENST00000347785.7,5.9301,3.3633,0.5512466175640673
ENST00000355354.11,ENST00000257857.8,5.9301,8.4384,0.7656677326464757
ENST00000355354.11,ENST00000009530.11,5.9301,9.0717,0.7643943450012299
ENST00000355354.11,ENST00000006750.7,5.9301,4.1219,0.45746239159245733
ENST00000355354.11,ENST00000311224.8,5.9301,-9.9658,0.8581040994399989
ENST00000355354.11,ENST00000381180.7,5.9301,0.1903,0.17654698951665274
ENST00000355354.11,ENST00000261769.9,5.9301,5.4132,0.7629328432720275
ENST00000355354.11,ENST00000336803.1,5.9301,1.3167,0.3747020843263856
ENST00000355354.11,ENST00000445369.2,5.9301,4.9946,0.7724607312834006
ENST00000355354.11,ENST00000304361.8,5.9301,3.1939,0.7090019824330387
ENST00000355354.11,ENST00000342213.2,5.9301,7.0267,0.7643943450012299
ENST00000355354.11,ENST00000337392.9,5.9301,4.8535,0.7592863241060964
ENST00000355354.11,ENST00000367057.7,5.9301,-0.0425,-0.027222649244171154
ENST00000355354.11,ENST00000296145.5,5.9301,-1.0559,-1.620224029461409
ENST00000355354.11,ENST00000381566.5,5.9301,0.6239,0.2969114357778518
ENST00000355354.11,ENST00000308508.5,5.9301,5.2713,0.7138157894736842
ENST00000355354.11,ENST00000264723.8,5.9301,-5.5735,0.8581040994399989
ENST00000355354.11,ENST00000373691.4,5.9301,-0.7346,-2.659666908037654
ENST00000355354.11,ENST00000241393.3,5.9301,7.7272,0.7120970800151688
ENST00000355354.11,ENST00000268793.4,5.9301,-0.394,-0.39091179680523863
ENST00000355354.11,ENST00000334286.7,5.9301,6.3576,0.762281679135254
ENST00000355354.11,ENST00000359751.8,5.9301,-3.3076,0.8581040994399989
ENST00000355354.11,ENST00000344849.4,5.9301,5.6619,0.7554082799137569
ENST00000355354.11,ENST00000357639.7,5.9301,1.6327,0.33644927431374533
ENST00000355354.11,ENST00000244869.2,5.9301,3.3206,0.6103902058783072
ENST00000355354.11,ENST00000334047.11,5.9301,6.9765,0.7384346014151968
ENST00000355354.11,ENST00000369168.4,5.9301,3.0199,0.5101529467035549
ENST00000355354.11,ENST00000336553.10,5.9301,-1.6394,-0.9195647296387706
ENST00000355354.11,ENST00000292408.8,5.9301,6.7757,0.7603281867249339
ENST00000355354.11,ENST00000282397.8,5.9301,4.812,0.6780730229911983
ENST00000355354.11,ENST00000241453.11,5.9301,3.4464,0.7017085510491831
ENST00000355354.11,ENST00000229030.4,5.9301,0.679,0.30774238782051283
ENST00000355354.11,ENST00000286201.2,5.9301,5.579,0.823751573646664
ENST00000355354.11,ENST00000355422.10,5.9301,-1.9379,-4.357769282662469
ENST00000355354.11,ENST00000382487.4,5.9301,-3.1714,0.8581040994399989
ENST00000355354.11,ENST00000228887.5,5.9301,-1.2828,-2.0259001895135818
ENST00000355354.11,ENST00000339252.7,5.9301,-0.5543,-395.92857142857144
ENST00000355354.11,ENST00000376802.2,5.9301,2.0844,0.2825618244172081
ENST00000355354.11,ENST00000374982.5,5.9301,3.9108,0.6053490316973583
ENST00000355354.11,ENST00000360004.5,5.9301,10.1602,0.762281679135254
ENST00000355354.11,ENST00000268035.10,5.9301,3.0688,0.7241089904061818
ENST00000355354.11,ENST00000256876.10,5.9301,0.2998,0.1520900974025974
ENST00000355354.11,ENST00000303115.7,5.9301,6.8912,0.7393724940824115
ENST00000355354.11,ENST00000369304.7,5.9301,3.0305,0.7070326466624495
ENST00000355354.11,ENST00000262407.5,5.9301,4.3017,0.667951453003711
ENST00000355354.11,ENST00000263087.8,5.9301,2.5288,0.5768084683713143
ENST00000355354.11,ENST00000302278.7,5.9301,8.4338,0.7656677326464757
ENST00000355354.11,ENST00000296181.8,5.9301,6.086,0.735534654125809
ENST00000355354.11,ENST00000222573.4,5.9301,4.0935,0.6895860895860896
ENST00000355354.11,ENST00000263923.4,5.9301,5.6832,0.7569679920930587
ENST00000355354.11,ENST00000332556.4,5.9301,7.9342,0.7656677326464757
ENST00000355354.11,ENST00000347609.8,5.9301,-9.9658,0.8581040994399989
ENST00000355354.11,ENST00000264036.5,5.9301,7.9453,0.7091140435487512
ENST00000355354.11,ENST00000421350.1,5.9301,3.1261,0.5906498610179239
ENST00000355354.11,ENST00000252229.6,5.9301,1.2636,0.24190676749306025
ENST00000355354.11,ENST00000569591.2,5.9301,6.4978,0.7517907013761269
ENST00000355354.11,ENST00000382862.7,5.9301,3.1228,0.6950095724313976
ENST00000355354.11,ENST00000296474.7,5.9301,1.6604,0.6763758643554039
ENST00000355354.11,ENST00000478191.1,5.9301,-3.458,0.8581040994399989
ENST00000355354.11,ENST00000306151.8,5.9301,-9.9658,0.8581040994399989
ENST00000355354.11,ENST00000316851.11,5.9301,6.139,0.8419841694763193
ENST00000355354.11,ENST00000263388.6,5.9301,6.1645,0.7185668600865325
ENST00000355354.11,ENST00000328963.9,5.9301,4.4647,0.6108472003597932
ENST00000355354.11,ENST00000261799.8,5.9301,7.4625,0.7437741473367386
ENST00000355354.11,ENST00000221264.8,5.9301,1.4065,0.4653363624524289
ENST00000355354.11,ENST00000379440.8,5.9301,6.4281,0.8143748100771269
ENST00000355354.11,ENST00000447510.6,5.9301,2.7029,0.4245300765479619
ENST00000355354.11,ENST00000292513.3,5.9301,4.7819,0.5091669440143546
ENST00000355354.11,ENST00000245457.5,5.9301,3.3321,0.6981225296442688
ENST00000355354.11,ENST00000348564.10,5.9301,6.5905,0.7341319652895268
ENST00000355354.11,ENST00000460933.5,5.9301,4.783,0.7643943450012299
ENST00000355354.11,ENST00000368055.1,5.9301,-1.685,0.8581040994399989
ENST00000355354.11,ENST00000359331.8,5.9301,1.8078,0.43276746458231563
ENST00000355354.11,ENST00000400906.1,5.9301,-3.816,0.8581040994399989
ENST00000355354.11,ENST00000269187.9,5.9301,4.839,0.8077798925973761
ENST00000355354.11,ENST00000280612.9,5.9301,3.3675,0.6779197476377212
ENST00000355354.11,ENST00000336904.7,5.9301,5.8748,0.8015603750626299
ENST00000355354.11,ENST00000256637.7,5.9301,5.9821,0.7497130493291292
ENST00000355354.11,ENST00000287908.7,5.9301,3.0602,0.5432011228963781
ENST00000355354.11,ENST00000360110.8,5.9301,5.5717,0.7288697237617029
ENST00000355354.11,ENST00000284240.9,5.9301,8.0469,0.7608201774060515
ENST00000355354.11,ENST00000383671.7,5.9301,2.0147,0.5593115531278986
ENST00000355354.11,ENST00000272771.9,5.9301,4.5748,0.750612267111732
ENST00000355354.11,ENST00000276431.8,5.9301,5.2064,0.6998567438899099
ENST00000355354.11,ENST00000326577.8,5.9301,7.2524,0.7035152843310449
ENST00000355354.11,ENST00000328596.10,5.9301,-0.7108,-0.4341028459753268
ENST00000355354.11,ENST00000379236.3,5.9301,4.1036,0.6243651149666459
ENST00000355354.11,ENST00000372276.7,5.9301,3.4765,0.5606344942022401
ENST00000355354.11,ENST00000293825.10,5.9301,5.8543,0.8107512912322951
ENST00000355354.11,ENST00000367351.3,5.9301,3.0038,0.6610184207099137
ENST00000355354.11,ENST00000302273.2,5.9301,-9.9658,0.8581040994399989
ENST00000355354.11,ENST00000328189.7,5.9301,2.1862,0.39618273112709274
ENST00000368045.3,ENST00000264012.8,1.5709,-0.1828,-0.5758858576356225
ENST00000368045.3,ENST00000221992.10,1.5709,3.8085,0.24520206604069372
ENST00000368045.3,ENST00000199764.6,1.5709,8.5331,0.3996387503816017
ENST00000368045.3,ENST00000295854.10,1.5709,-0.3022,-0.29193657354051583
ENST00000368045.3,ENST00000292174.4,1.5709,3.4384,0.38452732268240564
ENST00000368045.3,ENST00000260795.6,1.5709,6.7372,0.2452935789152335
ENST00000368045.3,ENST00000264832.7,1.5709,9.228,0.3996387503816017
ENST00000368045.3,ENST00000261023.7,1.5709,5.2235,0.38820880821725057
ENST00000368045.3,ENST00000361699.8,1.5709,-9.9658,-5.235788588841022
ENST00000368045.3,ENST00000347624.3,1.5709,2.0289,0.054862052065615355
ENST00000368045.3,ENST00000333039.2,1.5709,7.2566,0.13152538923374377
ENST00000368045.3,ENST00000231423.7,1.5709,-3.0469,0.3996387503816017
ENST00000368045.3,ENST00000344956.8,1.5709,2.8482,0.37274854991350365
ENST00000368045.3,ENST00000311161.11,1.5709,1.9111,0.045229405630865485
ENST00000368045.3,ENST00000338663.11,1.5709,7.5872,0.3996387503816017
ENST00000368045.3,ENST00000305366.7,1.5709,8.9156,0.3996387503816017
ENST00000368045.3,ENST00000377507.7,1.5709,-1.3183,-3.5774762550881958
ENST00000347785.7,ENST00000264012.8,3.3633,-0.1828,-0.14330511132016305
ENST00000347785.7,ENST00000221992.10,3.3633,3.8085,0.42580058787128716
ENST00000347785.7,ENST00000199764.6,3.3633,8.5331,0.6009604246087744
ENST00000347785.7,ENST00000295854.10,3.3633,-0.3022,-0.1200969677701387
ENST00000347785.7,ENST00000292174.4,3.3633,3.4384,0.5453086324257426
ENST00000347785.7,ENST00000260795.6,3.3633,6.7372,0.3577459071844135
ENST00000347785.7,ENST00000264832.7,3.3633,9.228,0.628812732542013
ENST00000347785.7,ENST00000261023.7,3.3633,5.2235,0.5734565295561497
ENST00000347785.7,ENST00000361699.8,3.3633,-9.9658,-5.235788588841022
ENST00000347785.7,ENST00000347624.3,3.3633,2.0289,0.38293885317265836
ENST00000347785.7,ENST00000333039.2,3.3633,7.2566,0.19245425595077453
ENST00000347785.7,ENST00000231423.7,3.3633,-3.0469,0.650390625
ENST00000347785.7,ENST00000344956.8,3.3633,2.8482,0.47707809925169514
ENST00000347785.7,ENST00000311161.11,3.3633,1.9111,0.11144415222772278
ENST00000347785.7,ENST00000338663.11,3.3633,7.5872,0.6344948948019802
ENST00000347785.7,ENST00000305366.7,3.3633,8.9156,0.6150459016692346
ENST00000347785.7,ENST00000377507.7,3.3633,-1.3183,-3.5774762550881958
ENST00000257857.8,ENST00000264012.8,8.4384,-0.1828,-0.14330511132016305
ENST00000257857.8,ENST00000221992.10,8.4384,3.8085,0.6284757174210795
ENST00000257857.8,ENST00000199764.6,8.4384,8.5331,0.8809012756208503
ENST00000257857.8,ENST00000295854.10,8.4384,-0.3022,-0.1200969677701387
ENST00000257857.8,ENST00000292174.4,8.4384,3.4384,0.8143306186598086
ENST00000257857.8,ENST00000260795.6,8.4384,6.7372,0.7246571838473259
ENST00000257857.8,ENST00000264832.7,8.4384,9.228,0.8772201029838629
ENST00000257857.8,ENST00000261023.7,8.4384,5.2235,0.7973046917749324
ENST00000257857.8,ENST00000361699.8,8.4384,-9.9658,-5.235788588841022
ENST00000257857.8,ENST00000347624.3,8.4384,2.0289,0.584916539337504
ENST00000257857.8,ENST00000333039.2,8.4384,7.2566,0.6644238575575253
ENST00000257857.8,ENST00000231423.7,8.4384,-3.0469,0.938465473714648
ENST00000257857.8,ENST00000344956.8,8.4384,2.8482,0.7694302617716183
ENST00000257857.8,ENST00000311161.11,8.4384,1.9111,0.5320320646506778
ENST00000257857.8,ENST00000338663.11,8.4384,7.5872,0.8763793565527448
ENST00000257857.8,ENST00000305366.7,8.4384,8.9156,0.8127922983654083
ENST00000257857.8,ENST00000377507.7,8.4384,-1.3183,-3.5774762550881958
ENST00000009530.11,ENST00000264012.8,9.0717,-0.1828,-0.14330511132016305
ENST00000009530.11,ENST00000221992.10,9.0717,3.8085,0.6281291770491262
ENST00000009530.11,ENST00000199764.6,9.0717,8.5331,0.8303960810084234
ENST00000009530.11,ENST00000295854.10,9.0717,-0.3022,-0.1200969677701387
ENST00000009530.11,ENST00000292174.4,9.0717,3.4384,0.7738248321188741
ENST00000009530.11,ENST00000260795.6,9.0717,6.7372,0.6023948044919497
ENST00000009530.11,ENST00000264832.7,9.0717,9.228,0.8375720940019703
ENST00000009530.11,ENST00000261023.7,9.0717,5.2235,0.7349561465222081
ENST00000009530.11,ENST00000361699.8,9.0717,-9.9658,-5.235788588841022
ENST00000009530.11,ENST00000347624.3,9.0717,2.0289,0.584916539337504
ENST00000009530.11,ENST00000333039.2,9.0717,7.2566,0.5026086783360217
ENST00000009530.11,ENST00000231423.7,9.0717,-3.0469,0.9032498954537308
ENST00000009530.11,ENST00000344956.8,9.0717,2.8482,0.7204797795607423
ENST00000009530.11,ENST00000311161.11,9.0717,1.9111,0.4346976016684046
ENST00000009530.11,ENST00000338663.11,9.0717,7.5872,0.8078514081963202
ENST00000009530.11,ENST00000305366.7,9.0717,8.9156,0.7910494024122308
ENST00000009530.11,ENST00000377507.7,9.0717,-1.3183,-3.5774762550881958
ENST00000006750.7,ENST00000264012.8,4.1219,-0.1828,-0.14330511132016305
ENST00000006750.7,ENST00000221992.10,4.1219,3.8085,0.3333023320700318
ENST00000006750.7,ENST00000199764.6,4.1219,8.5331,0.4854332814062173
ENST00000006750.7,ENST00000295854.10,4.1219,-0.3022,-0.21189842228669079
ENST00000006750.7,ENST00000292174.4,4.1219,3.4384,0.6372338905557937
ENST00000006750.7,ENST00000260795.6,4.1219,6.7372,0.3577459071844135
ENST00000006750.7,ENST00000264832.7,4.1219,9.228,0.4854332814062173
ENST00000006750.7,ENST00000261023.7,4.1219,5.2235,0.4698966590059878
ENST00000006750.7,ENST00000361699.8,4.1219,-9.9658,-5.235788588841022
ENST00000006750.7,ENST00000347624.3,4.1219,2.0289,0.2207212443907089
ENST00000006750.7,ENST00000333039.2,4.1219,7.2566,0.22930084400939335
ENST00000006750.7,ENST00000231423.7,4.1219,-3.0469,0.9583808040177636
ENST00000006750.7,ENST00000344956.8,4.1219,2.8482,0.35727405891790087
ENST00000006750.7,ENST00000311161.11,4.1219,1.9111,0.10090911204631588
ENST00000006750.7,ENST00000338663.11,4.1219,7.5872,0.6390987932758259
ENST00000006750.7,ENST00000305366.7,4.1219,8.9156,0.5264151115406005
ENST00000006750.7,ENST00000377507.7,4.1219,-1.3183,-3.5774762550881958
ENST00000311224.8,ENST00000264012.8,-9.9658,-0.1828,-0.14330511132016305
ENST00000311224.8,ENST00000221992.10,-9.9658,3.8085,0.6284757174210795
ENST00000311224.8,ENST00000199764.6,-9.9658,8.5331,0.898618336527728
ENST00000311224.8,ENST00000295854.10,-9.9658,-0.3022,-0.1200969677701387
ENST00000311224.8,ENST00000292174.4,-9.9658,3.4384,0.8187836357574892
ENST00000311224.8,ENST00000260795.6,-9.9658,6.7372,0.9115410634555541
ENST00000311224.8,ENST00000264832.7,-9.9658,9.228,0.8826314430278046
ENST00000311224.8,ENST00000261023.7,-9.9658,5.2235,0.8166439973109453
ENST00000311224.8,ENST00000361699.8,-9.9658,-9.9658,-5.235788588841022
ENST00000311224.8,ENST00000347624.3,-9.9658,2.0289,0.584916539337504
ENST00000311224.8,ENST00000333039.2,-9.9658,7.2566,0.7833540238570734
